"Geo_FIPS","cluster","PC1","PC2","PC3"
6001400100,1,-5.47549654312108,-0.762697691059464,0.21490736939053
6001400200,1,-4.52444662004147,-2.03053109687566,-0.15129113840132
6001400300,7,-1.76056883062256,-2.8557793660729,-0.713189971828117
6001400400,7,-1.56932216553423,-3.47746195380406,-1.36043245229423
6001400500,2,0.470688366503599,-3.24105743375617,-1.9689743654171
6001400600,2,1.74753519174153,-1.57708152956904,-1.31160921423705
6001400700,2,2.17225902849829,-3.33753791745231,-2.37752508469433
6001400800,2,1.51685691394307,-2.83969507891687,-1.22655673979824
6001400900,2,0.437110753981877,-2.73740498641553,-1.45447784971703
6001401000,2,2.88134611174784,-2.59895200389257,-1.7516553890318
6001401100,2,1.35201231856739,-3.86127614639823,-1.65716158563686
6001401200,7,-0.655824737155721,-3.54473023777917,-1.66949033934405
6001401300,4,4.44384099595209,-4.82158222988903,-0.830216519468238
6001401400,3,5.49777330707697,-2.47870686889435,-0.93648612018384
6001401500,2,2.61807091108362,-2.99424226037172,-1.61492291847694
6001401600,2,3.84422885372836,-2.23353133524215,-0.632337592322375
6001401700,15,2.70135723829784,-1.17055943951291,-1.24255291099895
6001401800,3,4.85644220024657,-2.26191771519786,-2.15773656471561
6001402200,3,4.18667729770905,-1.95282656353972,-1.28445345751207
6001402400,3,5.70580941956864,-1.74244323181158,-0.838312754311185
6001402500,3,6.5683929843377,-0.65124683122325,-0.727493606374573
6001402600,4,3.76457833470667,-2.34150432684204,2.21073801684559
6001402700,3,4.16308483173903,-3.10877967648133,-2.14451034448898
6001402800,4,4.36349963704666,-4.8581307604118,-0.308365078845382
6001402900,4,4.699452564829,-4.53339984850377,1.28027982560113
6001403000,5,3.9205342290185,-2.42371165370175,3.67944566940541
6001403100,4,2.55128082909176,-3.52540497577502,1.29774766342849
6001403300,4,1.77137347494511,-3.02226943996085,1.98443967884298
6001403400,4,2.84550392972175,-5.19296665403582,0.0292471202519653
6001403501,4,2.35198061154602,-4.39544937421772,0.513154478707339
6001403502,2,1.65178428940317,-4.15109387449586,-1.02975075438027
6001403600,2,1.32607955808469,-3.87791865377025,0.685612810782756
6001403701,2,0.46606705243727,-6.46045201613129,-0.585606800414591
6001403702,2,-1.17774640275419,-5.2109651200962,-0.649247954914821
6001403800,7,-1.62869057705673,-3.41764034523379,-1.00872599760267
6001403900,2,0.488974042579954,-4.24843554882924,-0.830323782159326
6001404000,2,-0.089027198998981,-4.28434915869432,-1.12996012796998
6001404101,7,-2.00763683443234,-3.82851052513976,-1.13326248803602
6001404102,2,0.164732647477327,-4.64411023970548,-0.420979914341953
6001404200,1,-4.25892486952429,-1.13110313303808,-0.0683370218861444
6001404300,1,-4.51423121030182,-1.03799913048544,-0.415635554736371
6001404400,1,-4.91607467699454,-1.0208260351475,-0.229674710969904
6001404501,1,-5.57043959354905,-0.607212903341517,-0.255071472654765
6001404502,1,-4.69335332180513,-1.01192322245401,-1.06748900578658
6001404600,1,-4.93326605313126,-0.957869183581696,-0.646948847453239
6001404700,1,-4.78253603502221,-0.212932505003613,-0.822496860053698
6001404800,11,0.342455285894155,-1.23038922558491,-0.153670718895154
6001404900,11,-1.06645331745324,-1.730878065552,-0.517886031035954
6001405000,1,-2.17636816644929,-1.68880105204503,-1.32798893669684
6001405100,1,-4.66783756539809,-0.883198754703367,-0.572341486029285
6001405200,2,0.692056171190073,-3.17077665873974,-0.235556287390562
6001405301,2,1.85949461508674,-4.53300441786352,-0.314319529568635
6001405302,4,4.72429678733601,-4.08234159561386,1.24063433798209
6001405401,3,5.55701655873707,-2.3169575065729,1.25471812479483
6001405402,6,5.6181883165315,-1.96970705090991,1.32959152946624
6001405500,3,3.45132840632664,-2.50445445175426,1.15951705927456
6001405600,3,2.81028172146159,-2.09632730572395,0.999929678495212
6001405700,3,4.77794781415403,-1.68420950732951,0.221595653711811
